"","orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs"
"1359","39762",39762,"txn","","genus","Arundelconodon",NA,39762,"genus","Arundelconodon",208916,"",1222,"extinct",2
"1360","44330",44330,"txn","","species","Arundelconodon hottoni",NA,44330,"species","Arundelconodon hottoni",39762,"",1222,"extinct",1
"1361","39763",39763,"txn","","genus","Astroconodon",NA,39763,"genus","Astroconodon",208916,"",2729,"extinct",26
"1362","44367",44367,"txn","","species","Astroconodon delicatus",NA,44367,"species","Astroconodon delicatus",39763,"",1223,"extinct",5
"1363","44368",44368,"txn","","species","Astroconodon denisoni",NA,44368,"species","Astroconodon denisoni",39763,"",2729,"extinct",8
"1364","39764",39764,"txn","","genus","Corviconodon",NA,39764,"genus","Corviconodon",208916,"",1229,"extinct",14
"1365","143620",143620,"txn","","species","Corviconodon montanensis",NA,143620,"species","Corviconodon montanensis",39764,"",1229,"extinct",1
"1366","45284",45284,"txn","","species","Corviconodon utahensis",NA,45284,"species","Corviconodon utahensis",39764,"",1223,"extinct",6
"1367","39765",39765,"txn","","genus","Jugulator",NA,39765,"genus","Jugulator",208916,"",1223,"extinct",8
"1368","47425",47425,"txn","","species","Jugulator amplissimus",NA,47425,"species","Jugulator amplissimus",39765,"",1223,"extinct",4
"1369","216654",216654,"txn","","genus","Meiconodon",NA,216654,"genus","Meiconodon",208916,"",39708,"extinct",6
"1370","216655",216655,"txn","","species","Meiconodon lii",NA,216655,"species","Meiconodon lii",216654,"",39708,"extinct",2
"1371","216656",216656,"txn","","species","Meiconodon setoguchii",NA,216656,"species","Meiconodon setoguchii",216654,"",39708,"extinct",1
"1372","207608",207608,"txn","","subfamily","Triconodontinae",NA,207608,"subfamily","Triconodontinae",39760,"",15348,"extinct",1
"1373","39766",39766,"txn","","genus","Priacodon",NA,39766,"genus","Priacodon",39760,"",15497,"extinct",12
"1374","69246",69247,"txn","","species","Priacodon ferox",NA,69246,"species","Priacodon ferox",39766,"",19266,"extinct",1
"1375","98729",98729,"txn","","species","Priacodon fruitaensis",NA,98729,"species","Priacodon fruitaensis",39766,"",24159,"extinct",1
"1376","203404",203404,"txn","","species","Priacodon grandaevus",NA,203404,"species","Priacodon grandaevus",39766,"",38226,"extinct",1
"1377","203405",203405,"txn","","species","Priacodon lulli",NA,203405,"species","Priacodon lulli",39766,"",38226,"extinct",1
"1378","69254",203403,"txn","","species","Priacodon robustus",NA,69254,"species","Priacodon robustus",39766,"",83599,"extinct",1
"1379","39767",39767,"txn","","genus","Triconodon",NA,39767,"genus","Triconodon",39760,"",16226,"extinct",9
"1380","203406",203406,"txn","","species","Triconodon mordax",NA,203406,"species","Triconodon mordax",39767,"",16226,"extinct",3
"1381","39768",39768,"txn","","genus","Trioracodon",NA,39768,"genus","Trioracodon",39760,"",38748,"extinct",11
"1382","69256",203409,"txn","","species","Trioracodon bisulcus",NA,69256,"species","Trioracodon bisulcus",39768,"",19266,"extinct",1
"1383","207513",203407,"txn","","species","Trioracodon ferox",NA,207513,"species","Trioracodon ferox",39768,"",29873,"extinct",2
"1384","207515",203408,"txn","","species","Trioracodon major",NA,207515,"species","Trioracodon major",39768,"",29873,"extinct",1
"1385","203410",203410,"txn","","species","Trioracodon oweni",NA,203410,"species","Trioracodon oweni",39768,"",38223,"extinct",1
"1386","252022",252022,"txn","","genus","Victoriaconodon",NA,252022,"genus","Victoriaconodon",39760,"",43805,"extinct",2
"1387","252023",252023,"txn","","species","Victoriaconodon inaequalis",NA,252023,"species","Victoriaconodon inaequalis",252022,"",43805,"extinct",1
"1388","NF50",NA,"txn","","family","",NA,NA,"","",NA,"67671",NA,"",18
"1389","289798",289798,"txn","","genus","Chaoyangodens",NA,289798,"genus","Chaoyangodens",67671,"NF50",50355,"extinct",2
"1390","289799",289799,"txn","","species","Chaoyangodens lii",NA,289799,"species","Chaoyangodens lii",289798,"",50355,"extinct",1
"1391","208903",208903,"txn","","genus","Dyskritodon",NA,208903,"genus","Dyskritodon",67671,"NF50",38855,"extinct",4
"1392","208905",208905,"txn","","species","Dyskritodon amazighi",NA,208905,"species","Dyskritodon amazighi",208903,"",38855,"extinct",1
"1393","208910",208910,"txn","","species","Dyskritodon indicus",NA,208910,"species","Dyskritodon indicus",208903,"",42360,"extinct",1
"1394","106805",106805,"txn","","genus","Hakusanodon",NA,106805,"genus","Hakusanodon",67671,"NF50",25259,"extinct",2
"1395","106806",106806,"txn","","species","Hakusanodon archaeus",NA,106806,"species","Hakusanodon archaeus",106805,"",25259,"extinct",1
"1396","485161",485161,"txn","","genus","Indotriconodon",NA,485161,"genus","Indotriconodon",67671,"NF50",87672,"extinct",2
"1397","485162",485162,"txn","","species","Indotriconodon magnus",NA,485162,"species","Indotriconodon magnus",485161,"",87672,"extinct",1
"1398","197842",197842,"txn","","genus","Jeholodens",NA,197842,"genus","Jeholodens",67671,"NF50",37435,"extinct",2
"1399","197843",197843,"txn","","species","Jeholodens jenkinsi",NA,197843,"species","Jeholodens jenkinsi",197842,"",37435,"extinct",1
"1400","197848",197848,"txn","","genus","Juchilestes",NA,197848,"genus","Juchilestes",67671,"NF50",37387,"extinct",2
"1401","197849",197849,"txn","","species","Juchilestes liaoningensis",NA,197849,"species","Juchilestes liaoningensis",197848,"",37387,"extinct",1
"1402","239721",239721,"txn","","genus","Liaoconodon",NA,239721,"genus","Liaoconodon",67671,"NF50",42121,"extinct",2
"1403","239722",239722,"txn","","species","Liaoconodon hui",NA,239722,"species","Liaoconodon hui",239721,"",42121,"extinct",1
"1404","374105",374105,"txn","","genus","Sangarotherium",NA,374105,"genus","Sangarotherium",67671,"NF50",66426,"extinct",2
"1405","374106",374106,"txn","","species","Sangarotherium aquilonium",NA,374106,"species","Sangarotherium aquilonium",374105,"",66426,"extinct",1
"1406","133615",133615,"txn","IF","family","Ameghinichnidae",NA,133615,"family","Ameghinichnidae",36651,"",69367,"extinct",4
"1407","367964",367964,"txn","IF","genus","Catocapes",NA,367964,"genus","Catocapes",133615,"",63939,"extinct",2
"1408","367965",367965,"txn","F","species","Catocapes angolanus",NA,367965,"species","Catocapes angolanus",367964,"",63939,"extinct",1
"1409","437403",437403,"txn","IF","genus","Koreasaltipes",NA,437403,"genus","Koreasaltipes",133615,"",76785,"extinct",2
"1410","437404",437404,"txn","IF","species","Koreasaltipes jinjuensis",NA,437404,"species","Koreasaltipes jinjuensis",437403,"",76785,"extinct",1
"1411","207619",207619,"txn","","family","Bondesiidae",NA,207619,"family","Bondesiidae",36651,"",38756,"extinct",2
"1412","207618",207618,"txn","","genus","Bondesius",NA,207618,"genus","Bondesius",207619,"",38756,"extinct",2
"1413","207620",207620,"txn","","species","Bondesius ferox",NA,207620,"species","Bondesius ferox",207618,"",38756,"extinct",1
"1414","276215",276215,"txn","IF","family","Dipodiscidae",NA,276215,"family","Dipodiscidae",36651,"",30917,"extinct",2
"1415","276199",276199,"txn","IF","genus","Entodipodiscus",NA,276199,"genus","Entodipodiscus",276215,"",30917,"extinct",2
"1416","276200",276200,"txn","IF","species","Entodipodiscus priscus",NA,276200,"species","Entodipodiscus priscus",276199,"",30917,"extinct",1
"1417","276214",276214,"txn","IF","family","Paraeopentapodiscidae",NA,276214,"family","Paraeopentapodiscidae",36651,"",30917,"extinct",4
"1418","276201",276201,"txn","IF","genus","Paraeopentapodiscus",NA,276201,"genus","Paraeopentapodiscus",276214,"",30917,"extinct",4
"1419","276202",276202,"txn","IF","species","Paraeopentapodiscus intentus",NA,276202,"species","Paraeopentapodiscus intentus",276201,"",30917,"extinct",1
"1420","276203",276203,"txn","IF","species","Paraeopentapodiscus parvus",NA,276203,"species","Paraeopentapodiscus parvus",276201,"",30917,"extinct",1
"1421","55376",55376,"txn","","family","Thereuodontidae",NA,55376,"family","Thereuodontidae",36651,"",9437,"extinct",6
"1422","212327",212327,"txn","","genus","Thereuodon",NA,212327,"genus","Thereuodon",55376,"",9437,"extinct",6
"1423","55377",55377,"txn","","species","Thereuodon dahmani",NA,55377,"species","Thereuodon dahmani",212327,"",9437,"extinct",1
"1424","212328",212328,"txn","","species","Thereuodon taraktes",NA,212328,"species","Thereuodon taraktes",212327,"",9437,"extinct",2
"1425","NF51",NA,"txn","","family","",NA,NA,"","",NA,"36651",NA,"",51
"1426","68368",68368,"txn","IF","genus","Ameghinichnus",NA,68368,"genus","Ameghinichnus",36651,"NF51",69367,"extinct",21
"1427","133440",276377,"txn","I","species","Ameghinichnus acutus",NA,133440,"species","Ameghinichnus acutus",68368,"",28154,"extinct",1
"1428","133400",276387,"txn","","species","Ameghinichnus fortis",NA,133400,"species","Ameghinichnus fortis",68368,"",28154,"extinct",1
"1429","133408",276380,"txn","I","species","Ameghinichnus ginsburgi",NA,133408,"species","Ameghinichnus ginsburgi",68368,"",28154,"extinct",1
"1430","436005",436005,"txn","IF","species","Ameghinichnus manantialensis",NA,436005,"species","Ameghinichnus manantialensis",68368,"",76468,"extinct",1
"1431","133378",133635,"txn","IF","species","Ameghinichnus mirabilis",NA,133378,"species","Ameghinichnus mirabilis",68368,"",28154,"extinct",1
"1432","131593",131593,"txn","IF","species","Ameghinichnus patagonicus",NA,131593,"species","Ameghinichnus patagonicus",68368,"",69367,"extinct",1
"1433","133379",133379,"txn","IF","species","Eopentapodiscus crassus",NA,133379,"species","Eopentapodiscus crassus",68368,"",28154,"extinct",1
"1434","276204",276204,"txn","IF","species","Eopentapodiscus major",NA,276204,"species","Eopentapodiscus major",68368,"",30917,"extinct",1
"1435","212325",212325,"txn","","genus","Atlasodon",NA,212325,"genus","Atlasodon",36651,"NF51",39256,"extinct",2
"1436","212326",212326,"txn","","species","Atlasodon monbaroni",NA,212326,"species","Atlasodon monbaroni",212325,"",39256,"extinct",1
"1437","133374",133374,"txn","IF","genus","Eotetrapodiscus",NA,133374,"genus","Eotetrapodiscus",36651,"NF51",28154,"extinct",4
"1438","133375",133375,"txn","IF","species","Eotetrapodiscus cursor",NA,133375,"species","Eotetrapodiscus cursor",133374,"",28154,"extinct",1
"1439","133376",133376,"txn","IF","species","Eotetrapodiscus moyenensis",NA,133376,"species","Eotetrapodiscus moyenensis",133374,"",28154,"extinct",1
"1440","39750",39750,"txn","","genus","Erythrotherium",NA,39750,"genus","Erythrotherium",36651,"NF51",86359,"extinct",3
"1441","203402",203402,"txn","","species","Erythrotherium parringtoni",NA,203402,"species","Erythrotherium parringtoni",39750,"",86359,"extinct",1
"1442","91355",91355,"txn","","genus","Fruitafossor",NA,91355,"genus","Fruitafossor",36651,"NF51",19472,"extinct",4
"1443","91356",91356,"txn","","species","Fruitafossor windscheffeli",NA,91356,"species","Fruitafossor windscheffeli",91355,"",19472,"extinct",2
"1444","204185",204185,"txn","","genus","Gobiotheriodon",NA,204185,"genus","Gobiotheriodon",36651,"NF51",38336,"extinct",2
"1445","204187",204188,"txn","","species","Gobiotheriodon infinitus",NA,204187,"species","Gobiotheriodon infinitus",204185,"",38336,"extinct",1
"1446","276219",276219,"txn","IF","genus","Malutitetrapodiscus",NA,276219,"genus","Malutitetrapodiscus",36651,"NF51",28154,"extinct",6
"1447","276222",276222,"txn","IF","species","Malutitetrapodiscus minimus",NA,276222,"species","Malutitetrapodiscus minimus",276219,"",28154,"extinct",1
"1448","276220",276220,"txn","IF","species","Malutitetrapodiscus saltator",NA,276220,"species","Malutitetrapodiscus saltator",276219,"",28154,"extinct",1
"1449","276221",276221,"txn","IF","species","Malutitetrapodiscus tenuis",NA,276221,"species","Malutitetrapodiscus tenuis",276219,"",28154,"extinct",1
"1450","212331",212331,"txn","","genus","Microderson",NA,212331,"genus","Microderson",36651,"NF51",39256,"extinct",2
"1451","212332",212332,"txn","","species","Microderson laaroussii",NA,212332,"species","Microderson laaroussii",212331,"",39256,"extinct",1
"1452","133916",133916,"txn","I","genus","Schadipes",NA,133916,"genus","Schadipes",36651,"NF51",28246,"extinct",3
"1453","133917",133917,"txn","I","species","Schadipes crypticus",NA,133917,"species","Schadipes crypticus",133916,"",28246,"extinct",1
"1454","365637",365637,"txn","IF","genus","Sederipes",NA,365637,"genus","Sederipes",36651,"NF51",64612,"extinct",2
"1455","365638",365638,"txn","IF","species","Sederipes goddardensis",NA,365638,"species","Sederipes goddardensis",365637,"",64612,"extinct",1
"1456","177641",177641,"txn","","genus","Tikitherium",NA,177641,"genus","Tikitherium",36651,"NF51",35215,"extinct",2
"1457","177642",177642,"txn","","species","Tikitherium copei",NA,177642,"species","Tikitherium copei",177641,"",35215,"extinct",1
"1458","39772",39772,"txn","","order","Docodonta",NA,39772,"order","Docodonta",67456,"",4783,"extinct",94
"1459","39773",39773,"txn","","family","Docodontidae",NA,39773,"family","Docodontidae",39772,"",38807,"extinct",49
"1460","39774",39774,"txn","","genus","Borealestes",NA,39774,"genus","Borealestes",39773,"",44945,"extinct",8
"1461","175183",175183,"txn","","species","Borealestes mussetti",NA,175183,"species","Borealestes mussetti",39774,"",34850,"extinct",1
"1462","175187",175187,"txn","","species","Borealestes serendipitus",NA,175187,"species","Borealestes serendipitus",39774,"",44945,"extinct",3
"1463","175190",175190,"txn","","genus","Cyrtlatherium",NA,175190,"genus","Cyrtlatherium",39773,"",42352,"extinct",2
"1464","208893",208893,"txn","","species","Cyrtlatherium canei",NA,208893,"species","Cyrtlatherium canei",175190,"",42352,"extinct",1
"1465","39775",39775,"txn","","genus","Docodon",NA,39775,"genus","Docodon",39773,"",34778,"extinct",25
"1466","294091",294091,"txn","","species","Docodon apoxys",NA,294091,"species","Docodon apoxys",39775,"",50993,"extinct",2
"1467","57743",57743,"txn","","species","Docodon striatus",NA,57743,"species","Docodon striatus",39775,"",34778,"extinct",1
"1468","203423",203423,"txn","","species","Docodon superus",NA,203423,"species","Docodon superus",39775,"",38807,"extinct",1
"1469","57742",203420,"txn","","species","Docodon victor",NA,57742,"species","Docodon victor",39775,"",19266,"extinct",6
"1470","174093",174093,"txn","","genus","Dsungarodon",NA,174093,"genus","Dsungarodon",39773,"",44172,"extinct",4
"1471","223849",223849,"txn","","species","Dsungarodon zuoi",NA,223849,"species","Dsungarodon zuoi",174093,"",44172,"extinct",2
"1472","106011",106011,"txn","","genus","Gondtherium",NA,106011,"genus","Gondtherium",39773,"",25145,"extinct",2
"1473","106012",106012,"txn","","species","Gondtherium dattai",NA,106012,"species","Gondtherium dattai",106011,"",25145,"extinct",1
"1474","39776",39776,"txn","","genus","Haldanodon",NA,39776,"genus","Haldanodon",39773,"",42397,"extinct",2
"1475","203425",203425,"txn","","species","Haldanodon exspectatus",NA,203425,"species","Haldanodon exspectatus",39776,"",42397,"extinct",1
"1476","39777",39777,"txn","","genus","Peraiocynodon",NA,39777,"genus","Peraiocynodon",39773,"",38748,"extinct",5
"1477","175185",175185,"txn","","species","Peraiocynodon inexpectatus",NA,175185,"species","Peraiocynodon inexpectatus",39777,"",38748,"extinct",1
"1478","175186",175186,"txn","","species","Peraiocynodon major",NA,175186,"species","Peraiocynodon major",39777,"",34850,"extinct",1
"1479","174091",174091,"txn","","family","Simpsonodontidae",NA,174091,"family","Simpsonodontidae",39772,"",34572,"extinct",8
"1480","39905",39905,"txn","","genus","Simpsonodon",NA,39905,"genus","Simpsonodon",174091,"",49994,"extinct",8
"1481","174094",174094,"txn","","species","Simpsonodon oxfordensis",NA,174094,"species","Simpsonodon oxfordensis",39905,"",49994,"extinct",2
"1482","174092",174092,"txn","","species","Simpsonodon sibiricus",NA,174092,"species","Simpsonodon sibiricus",39905,"",34572,"extinct",1
"1483","168384",168384,"txn","","family","Tegotheriidae",NA,168384,"family","Tegotheriidae",39772,"",32793,"extinct",16
"1484","174095",174095,"txn","","genus","Hutegotherium",NA,174095,"genus","Hutegotherium",168384,"",34572,"extinct",2
"1485","174099",174099,"txn","","species","Hutegotherium yaomingi",NA,174099,"species","Hutegotherium yaomingi",174095,"",34572,"extinct",1
"1486","374103",374103,"txn","","genus","Khorotherium",NA,374103,"genus","Khorotherium",168384,"",66426,"extinct",2
"1487","374104",374104,"txn","","species","Khorotherium yakutensis",NA,374104,"species","Khorotherium yakutensis",374103,"",66426,"extinct",1
"1488","174098",174098,"txn","","genus","Krusatodon",NA,174098,"genus","Krusatodon",168384,"",34850,"extinct",3
"1489","175184",175184,"txn","","species","Krusatodon kirtlingtonensis",NA,175184,"species","Krusatodon kirtlingtonensis",174098,"",34850,"extinct",1
"1490","168383",168383,"txn","","genus","Paritatodon",NA,168383,"genus","Paritatodon",168384,"",32793,"extinct",3
"1491","168385",168386,"txn","","species","Paritatodon kermacki",NA,168385,"species","Paritatodon kermacki",168383,"",42321,"extinct",1
"1492","174096",174096,"txn","","genus","Sibirotherium",NA,174096,"genus","Sibirotherium",168384,"",45980,"extinct",2
"1493","264013",264054,"txn","","species","Sibirotherium rossicus",NA,264013,"species","Sibirotherium rossicus",174096,"",45980,"extinct",1
"1494","174097",174097,"txn","","genus","Tegotherium",NA,174097,"genus","Tegotherium",168384,"",34572,"extinct",3
"1495","208894",208894,"txn","","species","Tegotherium gubini",NA,208894,"species","Tegotherium gubini",174097,"",14365,"extinct",1
"1496","NF52",NA,"txn","","family","",NA,NA,"","",NA,"39772",NA,"",12
"1497","316764",316764,"txn","","genus","Agilodocodon",NA,316764,"genus","Agilodocodon",39772,"NF52",54581,"extinct",2
"1498","316765",316765,"txn","","species","Agilodocodon scansorius",NA,316765,"species","Agilodocodon scansorius",316764,"",54581,"extinct",1
"1499","72003",72003,"txn","","genus","Castorocauda",NA,72003,"genus","Castorocauda",39772,"NF52",16938,"extinct",2
"1500","72329",72329,"txn","","species","Castorocauda lutrasimilis",NA,72329,"species","Castorocauda lutrasimilis",72003,"",16938,"extinct",1
